decision_point,trump,our_score,their_score,bidding_meld,defending_meld,hand,meld_total,ace_count,trump_length,longest_side_suit,has_run,has_pinochle,has_around,bid,score_diff,partner_has_bid,partner_has_passed,p_make,ev_take,ev_defend,ev_play_on,ev_fold,verdict_bid,verdict_fold
bid,S,960,340,,,9D_2 9H_1 9S_2 AC_1 AD_2 AH_1 AH_2 AS_1 KD_2 KS_1 QD_2 QS_1,170,5,4,4,0,0,1,310,620,0,1,1.0,315.8,228.6667,,,1,
bid,S,340,960,,,10C_1 10D_2 10H_1 10S_1 9C_2 9H_2 9S_1 JS_1 JS_2 KH_1 QC_2 QD_1,10,0,4,3,0,0,0,310,-620,1,0,0.0533,-435.8,-223.4667,,,0,
fold,H,340,960,70,210,10D_2 10H_1 10H_2 JC_1 JD_1 JH_1 KC_2 KD_1 KH_1 KH_2 QC_1 QH_2,60,0,6,3,0,0,0,300,-620,0,0,0.0533,,,-574.7333,-510.0,,1
bid,S,0,0,,,10S_1 9S_2 AS_1 JC_1 JS_1 JS_2 KD_2 KH_2 KS_2 QC_1 QH_1 QS_1,180,1,7,2,1,0,0,300,0,0,0,1.0,339.3333,-80.2,,,1,
bid,C,0,0,,,10D_1 10S_2 9D_1 9S_1 AC_1 AC_2 AS_2 JD_1 JH_1 KH_1 QD_1 QS_2,40,3,2,4,0,1,0,310,0,0,0,0.2067,-329.6667,171.2667,,,0,
bid,D,0,0,,,10D_2 10H_1 9D_2 9H_1 AD_2 JD_2 JH_2 KC_1 KC_2 KS_1 QC_2 QH_2,30,1,4,4,0,0,0,310,0,1,0,0.1867,-340.4,-48.6667,,,0,
bid,D,0,0,,,10C_1 10C_2 10H_2 9C_1 9C_2 9H_2 AD_1 AH_1 AH_2 JC_2 KD_1 QD_2,40,3,3,5,0,0,0,310,0,0,1,0.3,-275.0667,26.6667,,,0,
fold,S,0,0,260,70,10S_1 9S_2 AD_2 AS_1 JD_2 JS_1 JS_2 KH_2 KS_1 KS_2 QH_1 QS_1,220,2,8,2,1,1,0,300,0,0,0,1.0,,,330.5333,-370.0,,0
bid,H,170,410,,,10C_1 10S_1 9C_2 9H_2 JC_1 JH_1 JS_1 KC_1 KD_2 KH_2 QD_2 QH_2,70,0,4,4,0,0,0,300,-240,0,0,0.3933,-251.6667,-228.0667,,,0,
bid,S,410,170,,,10C_2 9D_2 9H_1 9S_1 AH_1 AH_2 AS_1 AS_2 JD_2 KC_2 QD_1 QH_1,10,4,3,4,0,0,0,300,240,0,0,0.2333,-296.0,111.9333,,,0,
bid,D,170,410,,,10D_1 10D_2 10S_2 9D_1 9S_2 AD_2 JC_2 JD_1 JS_2 KD_1 QC_2 QS_1,50,1,6,4,0,1,0,300,-240,0,1,0.8267,183.6667,-95.0667,,,1,
bid,C,410,170,,,10H_1 10H_2 9C_1 AC_1 AC_2 AD_1 JH_2 KH_1 KS_1 KS_2 QC_1 QS_2,30,3,4,4,0,0,0,310,240,0,1,0.56,-26.4,190.7333,,,0,
fold,D,170,410,220,30,10D_1 10D_2 10S_1 9D_1 AD_2 JC_2 JD_1 KD_1 KD_2 QC_2 QD_2 QS_1,200,1,8,2,1,1,0,300,-240,0,0,1.0,,,326.4,-330.0,,0
bid,S,530,550,,,10D_1 10S_2 AD_2 AS_1 JC_2 JD_2 JH_1 JH_2 JS_1 KH_1 KH_2 QS_2,80,2,4,4,0,1,1,300,-20,0,0,0.74,103.0,72.8667,,,1,
bid,D,550,530,,,10C_2 10H_1 10S_1 9C_2 9H_1 9S_2 AC_1 AD_1 AS_2 KD_2 QC_1 QD_1,40,3,3,4,0,0,0,310,20,0,0,0.46,-175.5333,-33.4,,,0,
bid,C,530,550,,,10C_1 10D_2 9D_1 9D_2 AH_1 AH_2 JC_1 KC_2 KD_1 KS_1 QC_2 QD_2,60,2,4,5,0,0,0,310,-20,1,0,0.6733,27.8667,38.5333,,,0,
bid,S,550,530,,,10H_2 9C_1 9H_2 9S_1 AC_2 JD_1 JS_2 KC_1 KS_2 QH_1 QH_2 QS_1,90,1,4,4,0,1,0,310,20,0,1,0.4867,-133.9333,24.6667,,,0,
fold,S,530,550,270,120,10C_1 10S_2 AH_2 AS_1 JC_2 JD_2 JH_1 JH_2 JS_1 KH_2 KS_1 QS_2,230,2,5,4,1,1,1,300,-20,0,0,1.0,,,240.8,-420.0,,0
bid,S,740,980,,,9H_2 9S_1 9S_2 AD_2 AH_2 AS_2 JC_1 JC_2 JD_1 JD_2 JS_2 KH_2,20,3,4,3,0,0,0,300,-240,0,0,0.4733,-111.2,38.7333,,,0,
bid,D,980,740,,,10D_2 10H_1 10S_2 9C_1 9C_2 9D_1 9H_1 AD_1 AH_1 JS_1 QH_1 QS_1,10,2,3,4,0,0,0,300,240,0,0,0.1933,-338.3333,-117.0667,,,0,
bid,S,740,980,,,10C_1 10S_1 9D_2 AC_1 AS_1 JH_2 KD_1 KS_1 QC_1 QC_2 QD_1 QS_2,60,2,4,4,0,0,0,300,-240,0,1,0.78,110.5333,35.0,,,1,
bid,H,980,740,,,10C_2 10D_1 10H_2 AC_2 JH_1 KC_1 KC_2 KD_2 KH_1 KS_2 QD_2 QH_2,140,1,4,4,0,0,1,310,240,0,1,0.6067,-45.8667,77.0,,,0,
fold,S,740,980,120,120,10S_1 9D_2 AS_1 AS_2 JD_1 JD_2 JH_2 KD_1 KS_1 QC_2 QD_1 QS_2,100,2,5,5,0,1,0,300,-240,0,0,0.3333,,,-305.0667,-420.0,,0
bid,D,0,0,,,10H_1 10S_1 9D_1 9S_2 AH_2 JH_2 JS_2 KC_1 KC_2 KD_1 KS_2 QD_2,50,1,3,4,0,0,0,300,0,0,0,0.1667,-385.8667,-119.7333,,,0,
bid,D,0,0,,,9C_2 9D_2 9H_1 9S_1 AD_1 JS_1 KH_2 QC_1 QC_2 QH_2 QS_1 QS_2,30,1,2,4,0,0,0,300,0,0,0,0.16,-356.4667,2.2,,,0,
bid,D,0,0,,,10D_1 10D_2 9C_1 AD_2 AH_1 AS_2 JC_2 JD_1 KD_2 KH_1 KS_1 QD_1,150,3,6,2,1,0,0,300,0,0,1,1.0,372.9333,8.6,,,1,
bid,S,0,0,,,10C_1 10C_2 10H_2 10S_2 9H_2 AC_1 AC_2 AS_1 JC_1 JD_2 JH_1 QH_1,0,3,2,5,0,0,0,310,0,0,1,0.1467,-389.4667,-49.4667,,,0,
fold,D,0,0,200,30,10D_1 10D_2 10H_1 9C_1 AD_2 JC_2 JD_1 KD_1 KD_2 KS_1 QD_1 QD_2,190,1,8,2,1,0,0,300,0,0,0,1.0,,,291.4667,-330.0,,0
bid,C,60,420,,,10C_1 10H_2 10S_1 9C_2 AD_2 AS_1 AS_2 KC_1 KC_2 KH_1 KS_1 QC_2,50,3,5,4,0,0,0,300,-360,0,0,0.7067,74.7333,5.8,,,1,
bid,D,420,60,,,10D_2 9C_1 9D_1 9D_2 9S_2 AD_1 AH_2 JS_1 JS_2 QD_2 QH_2 QS_1,20,2,5,4,0,0,0,310,360,0,0,0.4467,-128.4,-30.6667,,,0,
bid,C,60,420,,,10H_1 10S_2 9H_1 AC_1 AC_2 JC_1 JC_2 JD_1 JD_2 JH_2 KD_2 QH_1,0,2,4,4,0,0,0,310,-360,1,0,0.26,-244.8,33.8,,,0,
bid,S,420,60,,,10C_2 10D_1 9H_2 9S_1 AH_1 JH_1 KD_1 KH_2 KS_2 QC_1 QD_1 QS_2,70,1,3,4,0,0,0,310,360,0,1,0.2533,-317.2,18.2667,,,0,
fold,C,60,420,70,50,10C_1 10S_1 9C_2 AC_2 AS_1 AS_2 JD_1 JD_2 KC_1 KC_2 KS_1 QC_2,50,3,6,4,0,0,0,300,-360,0,0,0.2267,,,-262.6,-350.0,,0
bid,D,510,-240,,,10D_1 10S_1 9D_2 9H_1 JD_1 JH_1 JH_2 KC_1 KD_2 KH_1 QC_2 QD_2,70,0,5,4,0,0,0,300,750,0,0,0.6067,-67.0,-158.8667,,,1,
bid,C,-240,510,,,10C_1 10H_2 10S_2 9C_2 9S_1 AC_1 AD_1 AH_2 AS_1 JC_2 KC_2 KD_1,110,4,5,3,0,0,1,310,-750,0,0,0.9933,332.5333,38.4667,,,1,
bid,S,510,-240,,,10H_1 9D_1 9H_2 9S_2 AS_2 JC_1 JS_1 JS_2 KS_2 QC_1 QD_1 QS_1,50,1,6,2,0,0,0,320,750,1,0,0.6333,-5.4,-70.1333,,,1,
bid,H,-240,510,,,10C_2 10D_2 9C_1 AC_2 AD_2 AH_1 JD_2 KH_2 KS_1 QH_1 QH_2 QS_2,100,3,4,3,0,1,0,330,-750,1,0,0.8333,190.2667,156.7333,,,1,
bid,D,510,-240,,,10D_1 10S_1 9D_2 9H_1 JD_1 JH_1 JH_2 KC_1 KD_2 KH_1 QC_2 QD_2,70,0,5,4,0,0,0,340,750,1,0,0.46,-181.0667,-19.2667,,,0,
bid,C,-240,510,,,10C_1 10H_2 10S_2 9C_2 9S_1 AC_1 AD_1 AH_2 AS_1 JC_2 KC_2 KD_1,110,4,5,3,0,0,1,340,-750,1,0,0.9133,262.6667,134.4667,,,1,
bid,S,510,-240,,,10H_1 9D_1 9H_2 9S_2 AS_2 JC_1 JS_1 JS_2 KS_2 QC_1 QD_1 QS_1,50,1,6,2,0,0,0,350,750,1,1,0.5267,-91.0667,13.2667,,,0,
bid,H,-240,510,,,10C_2 10D_2 9C_1 AC_2 AD_2 AH_1 JD_2 KH_2 KS_1 QH_1 QH_2 QS_2,100,3,4,3,0,1,0,350,-750,1,0,0.7333,106.6,209.0,,,0,
fold,C,-240,510,180,80,10C_1 9C_2 9S_1 AC_1 AC_2 AD_1 AH_2 AS_1 JC_2 JD_2 KC_2 QS_2,150,5,6,3,0,1,1,340,-750,0,0,0.98,,,249.8667,-420.0,,0
bid,C,170,610,,,10S_1 10S_2 9C_2 9H_1 9S_1 9S_2 AC_1 JD_2 JH_1 KH_1 QD_2 QS_1,50,1,2,5,0,1,0,300,-440,0,0,0.16,-406.6667,-75.2,,,0,
bid,D,610,170,,,10H_2 9C_1 9D_1 9D_2 AD_2 AH_2 JC_1 JD_1 KC_2 KD_1 KS_2 QH_2,20,2,5,3,0,0,0,300,440,0,0,0.3467,-197.9333,-63.0667,,,0,
bid,C,170,610,,,10C_2 9H_2 AC_2 AH_1 AS_1 JC_2 JS_1 KC_1 KD_2 QC_1 QC_2 QH_1,150,3,6,3,1,0,0,300,-440,0,1,1.0,372.9333,-108.8667,,,1,
bid,S,610,170,,,10C_1 10D_1 10D_2 10H_1 AD_1 AS_2 JH_2 JS_2 KH_2 KS_1 QD_1 QS_2,40,2,4,4,0,0,0,310,440,0,1,0.66,8.5333,18.3333,,,0,
fold,C,170,610,220,30,10C_2 9H_2 AC_1 AC_2 JC_2 JD_2 JS_1 KC_1 QC_1 QC_2 QH_1 QS_1,190,2,7,2,1,1,0,300,-440,0,0,1.0,,,292.0,-330.0,,0
bid,C,690,590,,,10C_2 10D_2 10S_2 9C_1 9D_2 9H_1 9H_2 KC_1 KD_1 KD_2 KH_2 QC_1,50,0,4,4,0,0,0,300,100,0,0,0.3067,-284.4667,-112.7333,,,0,
bid,H,590,690,,,10H_1 10S_1 AD_2 AH_2 AS_1 JD_1 JH_1 JH_2 KC_2 KS_1 QH_1 QS_1,60,3,5,4,0,1,0,300,-100,0,0,0.8867,274.4,36.0667,,,1,
bid,D,690,590,,,10D_1 10H_2 9C_2 9D_1 AC_1 AC_2 AD_1 AS_2 JD_2 JS_1 KS_2 QD_1,10,4,5,3,0,0,0,310,100,0,1,0.7733,135.4667,66.2667,,,1,
bid,H,590,690,,,10C_1 9S_1 9S_2 AH_1 JC_1 JC_2 JS_2 KH_1 QC_2 QD_2 QH_2 QS_2,100,1,3,4,0,0,1,320,-100,1,0,0.3467,-253.4667,69.0,,,0,
bid,H,590,690,,,10H_1 10S_1 AD_2 AH_2 AS_1 JD_1 JH_1 JH_2 KC_2 KS_1 QH_1 QS_1,60,3,5,4,0,1,0,320,-100,0,1,0.8533,242.2667,54.4667,,,1,
bid,D,690,590,,,10D_1 10H_2 9C_2 9D_1 AC_1 AC_2 AD_1 AS_2 JD_2 JS_1 KS_2 QD_1,10,4,5,3,0,0,0,330,100,0,1,0.62,31.8667,110.1333,,,0,
bid,H,590,690,,,10H_1 10S_1 AD_2 AH_2 AS_1 JD_1 JH_1 JH_2 KC_2 KS_1 QH_1 QS_1,60,3,5,4,0,1,0,340,-100,0,1,0.8467,236.2,150.0667,,,1,
bid,D,690,590,,,10D_1 10H_2 9C_2 9D_1 AC_1 AC_2 AD_1 AS_2 JD_2 JS_1 KS_2 QD_1,10,4,5,3,0,0,0,350,100,0,1,0.64,48.6667,154.2,,,0,
bid,H,590,690,,,10H_1 10S_1 AD_2 AH_2 AS_1 JD_1 JH_1 JH_2 KC_2 KS_1 QH_1 QS_1,60,3,5,4,0,1,0,360,-100,0,1,0.7333,154.9333,103.2,,,1,
fold,D,690,590,270,140,10D_1 10D_2 10S_2 9C_2 9D_1 AC_1 AD_1 AS_2 JD_2 JS_1 KD_1 QD_1,160,3,7,3,1,0,0,350,100,0,0,1.0,,,305.4667,-490.0,,0
bid,H,0,0,,,10C_2 10D_2 10H_2 9D_1 9D_2 9H_2 AS_1 JD_2 JH_2 JS_1 KH_1 QH_2,50,1,5,4,0,0,0,300,0,0,0,0.58,-79.8667,-156.0667,,,1,
bid,C,0,0,,,9C_1 9S_1 AC_1 AD_2 AH_1 AS_2 JC_1 JD_1 KH_2 QD_1 QD_2 QS_1,150,4,3,4,0,1,1,310,0,0,0,0.92,203.0,163.4667,,,1,
bid,C,0,0,,,10C_1 9C_2 9H_1 AC_2 AD_1 AH_2 JC_2 KC_2 KD_1 KD_2 KS_1 QH_1,10,3,5,3,0,0,0,320,0,1,0,0.72,90.4,22.7333,,,1,
bid,S,0,0,,,10D_1 10H_1 10S_1 10S_2 9S_2 JH_1 JS_2 KC_1 KS_2 QC_1 QC_2 QS_2,70,0,6,3,0,0,0,330,0,1,0,0.5733,-60.4667,-42.8667,,,0,
bid,H,0,0,,,10C_2 10D_2 10H_2 9D_1 9D_2 9H_2 AS_1 JD_2 JH_2 JS_1 KH_1 QH_2,50,1,5,4,0,0,0,330,0,1,0,0.6,-51.6667,-95.1333,,,1,
bid,C,0,0,,,9C_1 9S_1 AC_1 AD_2 AH_1 AS_2 JC_1 JD_1 KH_2 QD_1 QD_2 QS_1,150,4,3,4,0,1,1,330,0,0,1,0.7933,113.8667,153.0667,,,0,
bid,C,0,0,,,10C_1 9C_2 9H_1 AC_2 AD_1 AH_2 JC_2 KC_2 KD_1 KD_2 KS_1 QH_1,10,3,5,3,0,0,0,340,0,1,1,0.6467,44.2,94.2,,,0,
bid,C,0,0,,,9C_1 9S_1 AC_1 AD_2 AH_1 AS_2 JC_1 JD_1 KH_2 QD_1 QD_2 QS_1,150,4,3,4,0,1,1,350,0,0,1,0.6533,11.3333,201.2,,,0,
bid,D,210,-340,,,10C_2 10H_1 AH_1 AH_2 AS_2 JS_1 KC_2 KD_1 KD_2 KS_1 QD_1 QH_2,40,3,3,4,0,0,0,300,550,0,0,0.3533,-232.6667,87.4,,,0,
bid,C,-340,210,,,10H_2 9C_1 9D_2 AC_1 AD_1 JC_1 JC_2 JH_2 KC_1 KH_1 QC_2 QH_1,70,2,6,4,0,0,0,300,-550,0,0,0.8333,162.2667,-81.0,,,1,
bid,S,210,-340,,,10D_1 10D_2 10S_2 9C_2 9H_2 9S_1 9S_2 AS_1 JH_1 JS_2 QD_2 QS_1,20,1,6,3,0,0,0,300,550,0,1,0.4867,-100.8,-161.0,,,1,
bid,D,-340,210,,,10C_1 10S_1 9D_1 9H_1 AC_2 AD_2 JD_1 JD_2 KH_2 KS_2 QC_1 QS_2,70,2,4,3,0,1,0,310,-550,0,1,0.68,76.9333,96.7333,,,0,
bid,S,210,-340,,,10D_1 10D_2 10S_2 9C_2 9H_2 9S_1 9S_2 AS_1 JH_1 JS_2 QD_2 QS_1,20,1,6,3,0,0,0,320,550,0,1,0.5067,-95.8667,-120.3333,,,1,
bid,D,-340,210,,,10C_1 10S_1 9D_1 9H_1 AC_2 AD_2 JD_1 JD_2 KH_2 KS_2 QC_1 QS_2,70,2,4,3,0,1,0,330,-550,0,1,0.6,17.2,68.3333,,,0,
fold,S,210,-340,190,120,10S_2 9C_2 9S_1 9S_2 AS_1 AS_2 JH_1 JS_1 JS_2 KS_1 QD_2 QS_1,170,2,9,1,1,0,0,320,550,0,0,1.0,,,214.6667,-440.0,,0
bid,H,-150,580,,,10H_1 10H_2 10S_2 AC_1 AC_2 AS_2 JC_1 JD_2 JH_1 KC_1 KH_2 QH_1,40,3,5,4,0,0,0,300,-730,0,0,0.7333,137.1333,81.5333,,,1,
bid,D,580,-150,,,10C_1 10C_2 10D_1 10S_1 9D_1 9S_1 AD_2 AH_2 JS_1 KC_2 KH_1 QS_1,10,2,3,4,0,0,0,300,730,0,0,0.18,-330.4667,42.6,,,0,
bid,D,-150,580,,,10D_2 9C_1 9H_2 AH_1 JD_1 JH_2 KD_1 QC_1 QD_1 QD_2 QH_2 QS_2,140,1,5,4,0,1,1,300,-730,0,1,0.7667,121.1333,87.0,,,1,
bid,H,580,-150,,,9C_2 9D_2 9H_1 9S_2 AD_1 AS_1 JC_2 JS_2 KD_2 KS_1 KS_2 QC_2,10,2,1,5,0,0,0,310,730,0,1,0.0467,-445.4667,-123.1333,,,0,
fold,D,-150,580,160,20,10D_2 9C_1 AC_1 AC_2 JD_1 JD_2 KD_1 QC_1 QD_1 QD_2 QH_2 QS_2,140,2,6,4,0,1,1,300,-730,0,0,0.7733,,,86.6667,-320.0,,0
bid,C,680,180,,,10C_1 9C_1 9C_2 9H_1 9S_1 AC_2 AH_1 JC_1 JC_2 QC_1 QD_2 QS_2,20,2,7,2,0,0,0,300,500,0,0,0.7867,169.3333,-154.2,,,1,
bid,D,180,680,,,10D_2 10H_1 10H_2 10S_1 10S_2 AD_2 JD_1 JD_2 JS_1 JS_2 KH_1 QH_1,20,1,4,4,0,0,0,310,-500,0,0,0.3267,-221.8667,11.6,,,0,
bid,S,680,180,,,10D_1 9D_1 9D_2 9S_2 AD_1 AS_2 JH_2 KC_1 KC_2 KD_1 QC_2 QH_2,30,2,2,5,0,0,0,310,500,1,0,0.0333,-450.7333,-89.1333,,,0,
bid,S,180,680,,,10C_2 9H_2 AC_1 AH_2 AS_1 JH_1 KD_2 KH_2 KS_1 KS_2 QD_1 QS_1,60,3,4,4,0,0,0,310,-500,0,1,0.7733,106.8,49.6667,,,1,
fold,C,680,180,210,60,10C_1 9C_1 9C_2 9H_1 AC_2 JC_1 JC_2 KC_1 KC_2 QC_1 QC_2 QD_2,210,1,10,1,1,0,0,300,500,0,0,1.0,,,326.5333,-360.0,,0
bid,H,0,0,,,10H_1 10S_1 9C_2 AH_1 JC_2 JD_2 JS_1 JS_2 KH_2 KS_1 KS_2 QH_1,40,1,4,5,0,0,0,300,0,0,0,0.7467,71.0,-47.7333,,,1,
bid,D,0,0,,,10D_2 10S_2 9D_2 9H_1 9S_2 AD_1 AS_1 JD_1 KC_1 KD_2 KH_1 QC_2,30,2,5,3,0,0,0,310,0,0,0,0.64,32.3333,-46.6667,,,1,
bid,C,0,0,,,10C_1 10D_1 9C_1 9D_1 9S_1 AC_2 AD_2 JC_1 JH_2 QC_1 QD_1 QH_2,10,2,5,4,0,0,0,320,0,1,0,0.6533,3.6667,-109.8,,,1,
bid,H,0,0,,,10C_2 10H_2 9H_2 AC_1 AH_2 AS_2 JH_1 KC_2 KD_1 QD_2 QS_1 QS_2,30,3,4,3,0,0,0,330,0,1,0,0.5533,-22.3333,150.2,,,0,
bid,H,0,0,,,10H_1 10S_1 9C_2 AH_1 JC_2 JD_2 JS_1 JS_2 KH_2 KS_1 KS_2 QH_1,40,1,4,5,0,0,0,330,0,1,0,0.6267,-0.3333,-59.5333,,,1,
bid,D,0,0,,,10D_2 10S_2 9D_2 9H_1 9S_2 AD_1 AS_1 JD_1 KC_1 KD_2 KH_1 QC_2,30,2,5,3,0,0,0,330,0,0,1,0.4533,-117.2667,5.0667,,,0,
bid,C,60,-320,,,10C_1 9C_1 9H_2 9S_2 AH_2 AS_2 JD_1 JS_1 KS_1 QD_1 QD_2 QH_2,10,2,2,4,0,0,0,300,380,0,0,0.0933,-407.1333,-27.0667,,,0,
bid,C,-320,60,,,10C_2 10H_2 AC_1 AS_1 JD_2 JS_2 KC_1 KD_1 KH_2 QC_2 QH_1 QS_1,100,2,4,3,0,1,0,300,-380,0,0,0.9333,257.5333,49.0,,,1,
bid,S,60,-320,,,10D_1 10S_2 9C_2 9D_1 9D_2 9S_1 AC_2 AH_1 JH_2 KS_2 QC_1 QS_2,50,2,4,3,0,0,0,310,380,0,1,0.3733,-236.7333,-29.8,,,0,
bid,S,-320,60,,,10D_2 10H_1 10S_1 9H_1 AD_1 AD_2 JC_1 JC_2 JH_1 KC_2 KD_2 KH_1,0,2,1,4,0,0,0,310,-380,1,0,0.0,-457.3333,-10.5333,,,0,
fold,C,-320,60,210,40,10C_2 10S_1 AC_1 JC_1 JD_2 JS_2 KC_1 KC_2 KH_2 QC_2 QH_1 QS_1,210,1,6,3,1,1,0,300,-380,0,0,0.9867,,,231.5333,-340.0,,0
bid,S,10,230,,,10S_1 10S_2 9S_2 AD_2 AH_1 AS_2 JC_2 JH_1 JH_2 JS_1 QC_1 QD_2,10,3,5,3,0,0,0,300,-220,0,0,0.5467,-86.6,-47.8,,,0,
bid,H,230,10,,,10C_1 10D_1 9C_2 9S_1 JC_1 JD_2 KC_2 KD_1 KH_2 KS_1 KS_2 QH_1,120,0,2,4,0,0,1,300,220,0,0,0.2067,-372.6,38.2667,,,0,
bid,H,10,230,,,10H_1 9C_1 9H_1 AC_1 AD_1 AH_2 KC_1 KD_2 KH_1 QC_2 QH_2 QS_1,70,3,5,4,0,0,0,300,-220,0,1,0.9867,336.6667,38.5333,,,1,
bid,D,230,10,,,10C_2 10D_2 10H_2 9D_1 9D_2 9H_2 AC_2 AS_1 JD_1 JS_2 QD_1 QS_2,60,2,5,3,0,1,0,310,220,0,1,0.5067,-89.7333,-84.2,,,0,
fold,H,10,230,200,170,10H_1 9C_1 9H_1 AH_1 AH_2 JH_1 JH_2 KC_1 KH_1 QC_2 QH_2 QS_1,180,2,8,3,1,0,0,300,-220,0,0,1.0,,,186.2667,-470.0,,0
bid,D,470,390,,,10D_1 10D_2 10H_1 9H_2 JC_1 JS_1 KC_1 KC_2 KD_1 KD_2 KH_1 QD_2,40,0,5,3,0,0,0,300,80,0,0,0.24,-320.0,-60.2667,,,0,
bid,S,390,470,,,10S_2 9H_1 9S_1 AH_1 AS_1 AS_2 JD_1 JS_2 KS_1 QC_2 QH_1 QS_2,200,3,7,3,1,1,0,310,-80,0,0,1.0,404.9333,69.4667,,,1,
bid,D,470,390,,,10H_2 10S_1 9C_2 9D_2 AC_2 AD_1 AD_2 JH_2 KS_2 QC_1 QD_1 QS_1,30,3,4,3,0,0,0,320,80,1,0,0.36,-187.6667,106.6,,,0,
bid,H,390,470,,,10C_1 10C_2 9C_1 9D_1 9S_2 AC_1 AH_2 JC_2 JD_2 JH_1 KH_2 QH_2,40,2,4,5,0,0,0,320,-80,1,0,0.74,83.5333,-97.2,,,1,
bid,D,470,390,,,10D_1 10D_2 10H_1 9H_2 JC_1 JS_1 KC_1 KC_2 KD_1 KD_2 KH_1 QD_2,40,0,5,3,0,0,0,320,80,0,1,0.3,-260.6,-76.0,,,0,
fold,S,390,470,230,60,10S_2 9S_1 AC_1 AH_2 AS_1 AS_2 JD_1 JD_2 JS_2 KS_1 QC_2 QS_2,200,4,7,2,1,1,0,310,-80,0,0,1.0,,,316.4,-370.0,,0
bid,H,800,600,,,10C_2 10D_1 10S_1 9H_2 AS_2 JS_2 KD_1 KD_2 KH_1 QD_2 QH_1 QH_2,70,1,4,4,0,0,0,300,200,0,0,0.48,-153.8,-93.3333,,,0,
bid,S,600,800,,,10H_2 10S_2 9C_1 9H_1 9S_2 AS_1 JC_1 JD_2 KH_2 KS_1 QD_1 QS_2,90,1,5,3,0,1,0,300,-200,0,0,0.7667,84.6667,-40.8,,,1,
bid,C,800,600,,,10C_1 10D_2 10H_1 9D_1 9S_1 AD_1 JC_2 JH_2 JS_1 KC_1 QC_1 QS_1,40,1,4,3,0,0,0,310,200,0,1,0.5733,-78.7333,-52.5333,,,0,
bid,C,600,800,,,9C_2 9D_2 AC_1 AC_2 AD_2 AH_1 AH_2 JD_1 JH_1 KC_2 KS_2 QC_2,50,5,5,3,0,0,0,320,-200,1,0,0.9067,279.0,99.2,,,1,
bid,S,600,800,,,10H_2 10S_2 9C_1 9H_1 9S_2 AS_1 JC_1 JD_2 KH_2 KS_1 QD_1 QS_2,90,1,5,3,0,1,0,330,-200,1,0,0.6667,20.3333,25.9333,,,0,
bid,C,800,600,,,10C_1 10D_2 10H_1 9D_1 9S_1 AD_1 JC_2 JH_2 JS_1 KC_1 QC_1 QS_1,40,1,4,3,0,0,0,340,200,0,1,0.54,-111.3333,44.2667,,,0,
bid,C,600,800,,,9C_2 9D_2 AC_1 AC_2 AD_2 AH_1 AH_2 JD_1 JH_1 KC_2 KS_2 QC_2,50,5,5,3,0,0,0,340,-200,1,0,0.8133,206.0,180.0,,,1,
fold,S,600,800,110,70,10S_2 9H_1 9S_2 AC_1 AS_1 JC_1 JD_1 JD_2 KS_1 KS_2 QD_1 QS_2,90,2,6,3,0,1,0,330,-200,0,0,0.24,,,-307.4667,-400.0,,0
bid,S,270,950,,,10D_1 10D_2 10H_1 9C_2 9D_1 9S_2 AC_1 AH_1 AH_2 JC_1 KC_2 QH_2,10,3,1,4,0,0,0,300,-680,0,0,0.0267,-465.2667,-29.7333,,,0,
bid,C,950,270,,,10C_2 10H_2 AC_2 AD_1 AS_2 JC_2 JD_2 KD_1 KD_2 KH_1 KS_1 QC_1,0,3,4,4,0,0,0,300,680,0,0,0.72,79.8667,13.0,,,1,
bid,S,270,950,,,10C_1 9D_2 9H_1 9S_1 AD_2 JH_1 JH_2 KS_2 QC_2 QD_1 QD_2 QS_2,50,1,3,4,0,0,0,310,-680,0,1,0.1267,-393.8667,-20.0,,,0,
bid,S,950,270,,,10S_1 10S_2 9C_1 9H_2 AS_1 JD_1 JS_1 JS_2 KC_1 KH_2 QH_1 QS_1,60,1,6,3,0,1,0,310,680,1,0,0.62,-2.6667,-24.1333,,,1,
fold,C,950,270,240,30,10C_2 AC_2 AD_1 JC_2 JD_1 JD_2 KC_1 KD_1 KD_2 KS_1 QC_1 QS_1,210,2,5,5,1,1,0,300,680,0,0,1.0,,,311.0667,-330.0,,0
bid,S,0,0,,,10C_1 10D_2 10S_2 9S_2 AD_1 AS_2 JH_1 JS_1 KC_2 KH_2 QD_1 QH_1,30,2,4,3,0,0,0,300,0,0,0,0.2667,-286.6,-93.1333,,,0,
bid,D,0,0,,,10D_1 9C_2 9H_1 AC_1 AH_1 JD_1 JH_2 KD_1 KS_2 QD_2 QH_2 QS_1,100,2,4,4,0,1,0,300,0,0,0,0.6733,56.0,22.2,,,1,
bid,H,0,0,,,10S_1 9C_1 9D_2 9H_2 9S_1 AD_2 AH_2 JD_2 JS_2 KD_2 QC_2 QS_2,50,2,2,4,0,1,0,300,0,0,1,0.2333,-336.5333,-116.2,,,0,
fold,C,0,0,240,70,10C_2 9D_1 AC_1 AC_2 JC_1 JC_2 JD_1 KC_1 KH_1 KS_1 QC_1 QS_1,210,2,7,2,1,1,0,250,0,0,0,1.0,,,264.9333,-320.0,,0
